[[HERE|2]]ANDTHEREHAVEBEENSOMELEAFLETS,WALLWRITINGS,TALKOFDEMONSTRATIONSLEDBY[[NASSERIST||7]]ANDOTHERELEMENTSWHOHAVEFOLLOWINGAMONGYOUTH.ALLTHESEANTI-[[GHASHMI||1]],ANTI-[[WEST||8]]ANDANTI-[[US||9]]LINE.HOWEVER,IMMEDIATESECURITYTHREATOFTHESEACITIVITIESDOESNOTSEEMGREAT.[[GHASHMI’S||1]]REACTIONMOREOVER,ISLIKELYTOBEFAIRLYHARSH.WE	ORG.GOV
HAVEN'T	O
HEARD	O
FROM	O
TRIBES	O
,	O
WHICH	O
MAY	O
BE	O
BEST	O
NEWS	O
OF	O
ALL	O
.	O
GHASHMI	null
COULDN'T	O
COPE	O
WITH	O
PROBLEMS	O
WHICH	O
WOULD	O
ARISE	O
FROM	O
ANY	O
EFFORT	O
OF	O
TRIBAL	O
FORCES	O
TO	O
MOVE	O
SOUTH	O
TOWARD	O
CAPITAL	GPE.SPECIAL
.	O
THUS	O
,	O
WITH	O
ARMY	ORG.GOV
APPARENTLY	O
IN	O
HAND	O
AND	O
SOUTH	GPE.SPECIAL
AND	O
NORTH	GPE.SPECIAL
NOT	O
MOUNTING	O
IMMEDIATE	O
SECURITY	O
THREAT	O
,	O
GHASHMI	null
APPARENTLY	O
HAS	O
LAID	O
THE	O
BASIS	O
FOR	O
POLITICAL	O
RECONSTRUCTION	O
.	O
HE	null
MUST	O
,	O
HOWEVER	O
,	O
ESCAPE	O
ASSASSINATION	O
.	O
THIS	O
IS	O
PERHAPS	O
HISI	null
GREATEST	O
SECURITY	O
THREAT	O
AT	O
MOMENT	O
.	O
HAMDI	PER.IND
COULD	O
NOT	O
ESCAPE	O
IT	O
,	O
DE	O
-	O
SPITE	O
HIS	PER.IND
	O
MUCH	O
GREATER	O
POPULARTIY	O
AND	O
POLITICAL	O
SOPHISTICATION	O
.	O
IT	O
IS	O
TRUE	O
THAT	O
POLITICAL	O
ASSASSINATION	O
WITHIN	O
YEMEN	GPE.SPECIAL
IS	O
RARE	O
BUT	O
EVERY	O
MAN	O
CARRIES	O
WEAPONS	O
IN	O
CONCEALED	O
OR	O
OPEN	O
FASHION	O
.	O
(YEMENIS	GPE.SPECIAL
HAVE	O
BEEN	O
KILLED	O
OUTSIDE	O
OF	O
YEMEN	GPE.SPECIAL
OF	O
COURSE	O
.)	O
IN	O
IN	O
-	O
FLAMED	O
CIRCUMSTANCES	O
OF	O
OPINION	O
IN	O
SANA	GPE.SPECIAL
TODAY	O
IT	O
IS	O
IMPOSSIBLE	O
TO	O
RULE	O
OUT	O
ANOTHER	O
ATTEMPT	O
LIKE	O
YESTERDAY'S	O
,	O
PARTICULARLY	O
BY	O
SORROWING	O
AND	O
ANGRY	O
SUPPORTER	O
OF	O
HAMDI	PER.IND
	O
.	O
INCIDENTALLY	O
,	O
ZAID	PER.IND
AL	PER.IND
-KIBSI	PER.IND
(WHO	O
TRIED	O
KILL	O
GHASHMI	null
YESTERDAY)	O
HAS	O
BEEN	O
RELIABLY	O
IDENTIFIED	O
AS	O
LONG	O
-TIME	O
ANTAGONIST	O
AND	O
CRITIC	O
OF	O
HAMDI	PER.IND
,	O
NOT	O
SUPPORTER	O
,	O
AND	O
MANY	O
IN	O
GOVERNMENT	GPE.NATION
ARE	O
ASSUMING	O
THAT	O
HIS	PER.IND
ACT	O
WAS	O
IN	O
SOME	O
WAY	O
FOLLOWUP	O
TO	O
MURDER	O
OF	O
PRESIDENT	PER.IND
.	O
IN	O
ANY	O
CASE	O
,	O
WITH	O
REAL	PER.IND
(THOUGH	PER.IND
DEAD)	PER.IND
PERSON	PER.IND
TO	O
INVESTIGATE	O
,	O
FRIENDS	O
,	O
TRAVEL	O
,	O
HISTORY	O
,	O
POLITICAL	O
VIEWS	O
OF	O
KIBSI	PER.IND
,	O
A	O
SAYYID	PER.GROUP
,	O
ARE	O
BEING	O
EX	O
-	O
HAUSTIVELY	O
LOOKED	O
INTO	O
TODAY	O
.	O
IT'S	O
NOT	O
A	O
GOOD	O
DAY	O
ON	O
WHICH	O
TO	O
HAVE	O
DESCENDED	O
FROM	O
THE	PER.IND
PROPHET	PER.IND
.	O
ON	O
PERHAPS	O
OPTIMISTIC	O
ASSUMPTION	O
THAT	O
GHASHMI	null
IS	O
NOT	O
ELIMINATED	O
IN	O
NEXT	O
TWO	O
WEEKS	O
,	O
TASKS	O
OF	O
POLITICAL	O
RECONSTRUCTION	O
WOULD	O
SEEM	O
TO	O
FALL	O
INTO	O
SEVERAL	O
CATEGORIES	O
,	O
ACCORDING	O
VARIOUS	O
YEMENIS	GPE.SPECIAL
.	O
FIRST	O
CONCERNS	O
REKINDLING	O
OF	O
POLITICAL	O
CONFIDENCE	O
AND	O
RELATES	O
DIRECTLY	O
TO	O
INVESTIGATION	O
OF	O
KILLING	O
.	O
IN	O
CONSPIRATORIAL	O
ATMOSPHERE	O
OF	O
YEMEN	GPE.SPECIAL
,	O
GHASHMI	null
WILL	O
PROBABLY	O
NEVER	O
EXONERATE	O
HIMSELF	null
,	O
BUT	O
HE	null
MUST	O
REDUCE	O
BY	O
LARGE	O
PERCENTAGE	O
NUMBER	O
OF	O
PERSONS	O
WHO	O
ARE	O
CONVINCED	O
HE	null
DID	O
IT	O
.	O
SEPTEL	O
STATES	O
OUR	ORG.GOV
VIEWS	O
ON	O
THIS	O
SUBJECT	O
.	O
WHATEVER	O
THE	O
FACTS	O
,	O
HOW	O
-	O
VER	O
,	O
GHASHMI	null
CAN'T	O
REALLY	O
RUEL	O
IF	O
BLAME	O
DOESN'T	O
SHIFT	O
IN	O
OTHER	O
DIRECTION	O
.	O
THIS	O
IS	O
BASIS	O
OF	O
GOVERN	O
-	O
MENT	O
EVEN	O
IN	O
ARMY	ORG.GOV
-RUN	O
STATE	O
LIKE	O
YEMEN	GPE.SPECIAL
.	O
SECOND	O
,	O
AND	O
MORE	O
IMMEDIATE	O
,	O
HE	null
MUST	O
GATHER	O
GROUP	O
OF	O
CIVILIAN	O
ADVISOR	O
AROUND	O
HIM	null
.	O
HE	null
HAS	O
NO	O
SUCH	O
CLIQUE	O
TO	O
HELP	O
WITH	O
VARIOUS	O
PROBLEMS	O
OF	O
STATE	GPE.SPECIAL
	O
.	O
HE	null
NEVER	O
HAD	O
TO	O
OR	O
WANTED	O
TO	O
DEAL	O
WITH	O
SUCH	O
PROBLEMS	O
BEFORE	O
.	O
AHMAD	PER.IND
ABDU	PER.IND
SAID	O
SAYS	O
GHASHMI	null
HAS	O
APPOINTED	O
KIND	O
OF	O
KITCHEN	O
CABINET	O
OF	O
HIMSELF	null
,	O
BASINDWA	PER.IND
,	PER.IND
ASNAJ	PER.IND
AND	O
PRIME	PER.IND
MINISTER	PER.IND
TO	O
ADVISE	O
HIM	null
ON	O
GENERAL	O
QUESTIONS	O
OF	O
SECURITY	O
,	O
ECONOMY	O
AND	O
FOREIGN	O
AFFAIRS	O
.	O
GHASHMI	null
DOES	O
NOT	O
SEEM	O
TO	O
WANT	O
TO	O
CHANGE	O
GOVERNMENT	GPE.NATION
EVEN	O
THOUGH	O
PRIME	PER.IND
MINISTER	PER.IND
IS	O
SHATTERED	O
AND	O
FEARFUL	O
MAN	O
WHO	O
REALLY	O
CAN'T	O
GIVE	O
ADVICE	O
.	O
FOR	O
MOMENT	O
GHASHMI	null
APPEARS	O
TO	O
WANT	O
TO	O
RE	O
-	O
START	O
GOVERNMENT	GPE.NATION
OPERATIONS	O
WITH	O
PERSOMS	O
WHO	O
MOST	O
FAMILIAR	O
WITH	O
MINISTRIES	O
.	O
THIRD	O
,	O
THERE	O
IS	O
TALK	O
OF	O
EXPANDING	O
THE	ORG.GOV
COMMAND	ORG.GOV
COUNCIL	ORG.GOV
,	O
WHICH	O
PRESENTLY	O
HAS	O
TWO	O
SOUTHERNERS	GPE.SPECIAL
AND	O
ONE	O
NORTHERNER	GPE.SPECIAL
.	O
GHASHMI	null
DOESN'T	O
WANT	O
TO	O
DO	O
THIS	O
EITHER	O
,	O
PARTLY	O
TO	O
AVOID	O
PRESSURES	O
TO	O
ADD	O
ABDALLAH	PER.IND
BIN	PER.IND
HUSAYN	PER.IND
AL	PER.IND
-AHMAR	PER.IND
.	O
ANOTHER	O
NORTHERNER	GPE.SPECIAL
(LIKE	O
REPUBLICAN	PER.IND
WARHORSE	PER.IND
ABDALLAH	PER.IND
AL	PER.IND
-RUHUMI	PER.IND
,	O
WHO	O
ALSO	O
HAMDIAN	PER.IND
LIKE	O
GHASHMI	null
)	O
MIGHT	O
BE	O
POSSIBLE	O
TO	O
GIVE	O
BETTER	O
APPEARANCE	O
OF	O
BALANCE	O
.	O
FOURTH	O
,	O
GHASHMI	null
MIGHT	O
APPOINT	O
LARGE	O
ADVISORY	O
COUNCIL	O
WITH	O
MEMBERS	O
FROM	O
ALL	O
OVER	O
YEMEN	GPE.SPECIAL
AND	O
FROM	O
DIFFERENT	O
WALKS	O
OF	O
LIFE	O
.	O
WHAT	O
THIS	O
GROUP	O
WOULD	O
DO	O
IS	O
UNCLEAR	O
BUT	O
PERHAPS	O
IT	O
COULD	O
LEND	O
GHASHMI	null
SOME	O
APPEARANCE	O
OF	O
SUPPORT	O
.	O
GHASHMI	null
REPORTEDLY	O
IS	O
RESISTING	O
THIS	O
TOO	O
.	O
HE	null
PREFERS	O
MEET	O
WITH	O
REPRESENTATIVE	O
OF	O
GROUPS	O
LIKE	O
ULEMA	ORG.NGO
,	O
OFFICER	O
,	O
ETC	O
.	O
HR	O
SEEMS	O
TO	O
HAVE	O
LITTLE	O
SENSE	O
OF	O
PUBLIC	O
RELATIONS	O
.	O
COMMENT:	O
SEPTEL	O
DISCUSSES	O
POLITICAL	O
AND	O
PERSONAL	O
CHARACTER	O
OF	O
GHASHMI	null
.	O
READ	O
TOGETHER	O
WITH	O
ABOVE	O
,	O
IT	O
IS	O
PERHAPS	O
CLEAR	O
WHY	O
WE	ORG.GOV
GIVE	O
GHASHMI	null
SURPRISINGLY	O
HIGH	O
MARKS	O
IN	O
SECURITY	O
,	O
LOW	O
MARKS	O
IN	O
POLITICS	O
.	O
NOTHING	O
WE	ORG.GOV
KNOW	O
NOW	O
ABOUT	O
GHASHMI	null
MAKES	O
IT	O
EASY	O
TO	O
BELIEVE	O
HE	null
IS	O
QUICK	O
ENOUGH	O
OR	O
ADROIT	O
ENOUGH	O
TO	O
STAY	O
ON	O
TOP	O
BY	O
HIMSELF	null
,	O
AS	O
HAMDI	PER.IND
DID	O
.	O
SCOTES	PER.IND
