PRESENTATION	O
OF	O
THE	O
GENERAL	O
BUDGET	O
EACH	O
YEAR	O
,	O
MINNATPLAN	ORG.GOV
IS	O
REQUIRED	O
TO	O
PRESENT	O
THE	O
DEVELOPMENT	O
PROGRAM	O
TO	O
THE	ORG.GOV
PEOPLE'S	ORG.GOV
ASSEMBLY	ORG.GOV
.	O
THIS	O
YEAR	O
HE	PER.IND
CHOSE	O
TO	O
PRESENT	O
THE	O
PROGRAM	O
ON	O
THE	O
SAME	O
DAY	O
AS	O
THE	O
FINMIN'S	PER.IND
BUDGET	O
SPEECH	O
,	O
AND	O
INCLUDED	O
HIS	PER.IND
OWN	O
ESTIMATE	O
OF	O
THE	O
FUNDS	O
NECESSARY	O
TO	O
CARRY	O
OUT	O
THIS	O
PROGRAM	O
.	O
THIS	O
CAUSED	O
THE	O
CONFUSION	O
REPORTED	O
REF	O
A	O
.	O
WE	null
DO	O
NOT	O
KNOW	O
IF	O
THIS	O
ACTION	O
WAS	O
A	O
PLOY	O
BY	O
THE	O
MINNATPLAN	ORG.GOV
,	O
OR	O
MERE	O
HAPPENSTANCE	O
.	O
AT	O
ANY	O
RATE	O
,	O
PEOPLE'S	ORG.GOV
ASSEMBLY	ORG.GOV
HAS	O
NOW	O
APPROVED	O
DEVELOPMENT	O
PROGRAM	O
.	O
THE	O
MINNATPLAN	ORG.GOV
BUDGET	O
FIGURES	O
NOW	O
BECOME	O
THE	O
'RECOMMENDED'	O
ONES	O
FOR	O
DEVELOPMENT	O
,	O
BUT	O
ACTUAL	O
EXPENDITURE	O
WILL	O
BE	O
DETERMINED	O
WHEN	O
FINMIN	ORG.GOV
	O
BUDGET	O
IS	O
APPROVED	O
.	O
IN	O
A	O
SENSE	O
THEN	O
,	O
MINNATPLAN	ORG.GOV
FIGURES	O
REPRESENT	O
THE	O
AUTHORIZATION	O
FOR	O
DEVELOPMENT	O
PROGRAM	O
;	O
MINFIN	ORG.GOV
FIGURES	O
REPRESENT	O
THE	O
APPROPRIATION	O
.	O
THIS	O
MAY	O
NOT	O
BE	O
THE	O
END	O
OF	O
THE	O
STORY	O
THOUGH	O
.	O
THE	PER.IND
MINISTER	PER.IND
OF	PER.IND
NATIONAL	PER.IND
PLANNING	PER.IND
CLOSED	O
HIS	PER.IND
SPEECH	O
WITH	O
THE	O
FOLLOWING	O
STATEMENT:	O
"WE	ORG.GOV
WILL	O
SPARE	O
NO	O
EFFORTS	O
AND	O
LEAVE	O
NO	O
STONE	O
UNTURNED	O
IN	O
A	O
ZEALOUS	O
PURSUIT	O
TO	O
INCREASE	O
THE	O
AVAILABLE	O
RESOURCES	O
FOR	O
THE	O
FULL	O
EXECUTION	O
OF	O
THE	O
PRO	O
-	O
POSED	O
PROGRAM	O
FOR	O
1978	O
-79	O
,	O
HOPING	O
TO	O
COME	O
BACK	O
TO	O
YOUR	ORG.GOV
ESTEEMED	ORG.GOV
ASSEMBLY	ORG.GOV
ASKING	O
FOR	O
THE	O
ENACTMENT	O
OF	O
A	O
LAW	O
AUTHORIZING	O
EXPENDITURE	O
ON	O
ADDITIONAL	O
ALLOCATION	O
.	O
.	O
."	O
FINMIN	ORG.GOV
,	O
HOWEVER	O
,	O
HAS	O
ELIMINATED	O
SUPPLEMANTAL	O
APPROPRIATIONS	O
IN	O
COMING	O
FISCAL	O
YEAR	O
.	O
ENACTMENT	O
OF	O
A	O
LAW	O
GRANTING	O
SUPPLEMENT	O
FOR	O
DEVELOPMENT	O
WOULD	O
CIRCUMVENT	O
THIS	O
.	O
FINMIN	ORG.GOV
MAY	O
WELL	O
CARRY	O
THE	O
DAY	O
,	O
BUT	O
MINNATPLAN	ORG.GOV
CAN	O
BE	O
EXPECTED	O
TO	O
PRESS	O
ITS	ORG.GOV
CASE	O
.	O
SINCE	O
PREPONDERANT	O
SHARE	O
OF	O
DEVELOPMENT	O
BUDGET	O
MUST	O
BE	O
FINANCED	O
BY	O
CENTERAL	ORG.GOV
BANK	ORG.GOV
BORROWING	O
,	O
MINNATPLAN	ORG.GOV
CAN	O
ARGUE	O
THAT	O
A	O
LARGER	O
DEVELOPMENT	O
BUDGET	O
WILL	O
MAKE	O
LITTLE	O
DIFFERENCE	O
ONE	O
WAY	O
OR	O
THE	O
OTHER	O
.	O
IMPARTIAL	PER.IND
WORLD	PER.IND
BANK	PER.IND
ADVISOR	PER.IND
TO	PER.IND
MINNATPLAN	PER.IND
ALSO	O
CONTENDS	O
THAT	O
MINFIN	ORG.GOV
BUDGET	O
FOR	O
LOCAL	O
CURRENCY	O
DEVELOPMENT	O
EXPENDITURES	O
WILL	O
BE	O
INADEQUATE	O
IF	O
HOPED	O
-FOR	O
LEVEL	O
OF	O
FOREIGN	O
CONTRIBUTION	O
TO	O
DEVELOPMENT	O
PROGRAM	O
MATERIALIZES	O
.	O
IF	O
THIS	O
IS	O
TRUE	O
,	O
AND	O
FOREIGN	O
CONTRIBUTORS	O
ARE	O
FORTHCOMING	O
,	O
PRESSURE	O
FOR	O
INCREASE	O
IN	O
LOCAL	O
'MATCHING'FUNDS	O
WILL	O
BE	O
VERY	O
DIFFICULT	O
.	O
IN	O
A	O
NUTSHELL	O
,	PER.IND
NIMERI	PER.IND
CAN	O
STILL	O
CLAIM	O
TO	O
BE	O
THE	O
CHAMPION	O
OF	O
FISCAL	O
RESTRAINT	O
,	O
BUT	O
WITH	O
RIGHT	O
HOOKS	O
AND	O
LEFT	O
JABS	O
FROM	O
A	O
VARITY	O
OF	O
INTERESTS	O
LED	O
BY	O
MINNATPLAN	ORG.GOV
,	O
WE	null
CANNOT	O
SAY	O
HOW	O
LONG	O
HE	PER.IND
WILL	O
WEAR	O
THE	O
CROWN	O
.	O
BERGUS	PER.IND
