SPEAKING	O
NOTES	O
FOR	O
HIS	PER.IND
CONVENIENCE	O
.	O
(SAG	PER.GROUP
OFFICIALS	PER.GROUP
USUALLY	O
ASK	O
FOR	O
COPY	O
OF	O
REQUEST	O
SLOW	O
RE	O
-READING	O
SO	O
THEY	PER.GROUP
CAN	O
TAKE	O
POINTS	O
DOWN	O
VERBATIM	O
.	O
IN	O
ORDER	O
TO	O
ASSURE	O
ACCURACY	O
AND	O
SAVE	O
TIME	O
WE	ORG.GOV
SOMETIMES	O
INFORMALLY	O
PROVIDE	O
COPY	O
OF	O
SPEAKING	O
NOTES	O
ON	O
BLANK	O
PIECE	O
OF	O
PAPER	O
.)	O
AT	O
NO	O
TIME	O
DID	O
THE	PER.IND
DCM	PER.IND
GIVE	O
BECKER	PER.IND
TO	O
UNDERSTAND	O
THAT	O
HE	PER.IND
WAS	O
DELIVERING	O
A	O
"NOTE"	O
TO	O
DFA	ORG.GOV
.	O
THERE	O
WAS	O
NO	O
SUGGESTION	O
OR	O
IMPLICATION	O
IN	O
THE	PER.IND
DCM'S	PER.IND
REMARKS	O
OR	O
IN	O
THE	O
SPEAKING	O
NOTES	O
THAT	O
SOUTH	GPE.NATION
AFRICA	GPE.NATION
WAS	O
SOMEHOW	O
RESPONSIBLE	O
FOR	O
THE	O
CHIMOIO	LOC
RAID	O
.	O
THE	PER.IND
DCM	PER.IND
DID	O
NOT	O
SAY	O
,	O
AS	O
THE	O
SOUTH	GPE.SPECIAL
AFRICAN	GPE.SPECIAL
AID	O
MEMOIRE	O
ASSERTS	O
,	O
THAT	O
"SOUTH	GPE.NATION
AFRICA	GPE.NATION
SUPPLIED	O
RHODESIA	GPE.SPECIAL
WITH	O
THE	O
NECESSARY	O
EQUIP	O
-	O
MENT	O
TO	O
ENABLE	O
HER	GPE.SPECIAL
TO	O
LAUNCH	O
SUCH	O
ATTACKS	O
AS	O
THE	O
ONE	O
INTO	O
MOZAMBIQUE	PER.SPECIAL
."	O
THIS	O
IS	O
APPARENTLY	O
AN	O
INFERENCE	O
DRAWN	O
BY	O
BECKER	PER.IND
WHEN	O
THE	PER.IND
DCM	PER.IND
MADE	O
THE	O
POINT	O
CONTAINED	O
IN	O
PARA	O
3	O
OF	O
STATE	ORG.GOV
289251	O
.	O
COMMENT:	O
WE	ORG.GOV
HAVE	O
MADE	O
SIMILAR	O
APPROACHES	O
TO	O
THE	GPE.NATION
SOUTH	GPE.NATION
AFRICANS	GPE.NATION
IN	O
THE	O
PAST	O
(E	O
.G	O
.	O
,	O
AFTER	O
THE	O
MAPAI	PER.SPECIAL
RAID)	O
WITHOUT	O
DRAWING	O
THIS	O
KIND	O
OF	O
REACTION	O
.	O
MY	PER.IND
HUNCH	O
IS	O
THAT	O
THEY	GPE.NATION
DECIDED	O
TO	O
PLAY	O
IT	O
THIS	O
WAY	O
(I	O
.E	O
.	O
,	O
AN	O
AIDE	O
MEMOIRE	O
DELIVERED	O
TO	O
AMB	PER.IND
.	PER.IND
SOLE	PER.IND
TO	O
DEPUTY	PER.IND
SECRETARY	PER.IND
CHRISTOPHER	PER.IND
MISREPRESENTING	O
THE	O
NATURE	O
OF	O
THE	PER.IND
DCM’S	PER.IND
APPROACH)	O
TO	O
UNDERSCORE	O
THEIR	GPE.NATION
UNHAPPINESS	O
WITH	O
OUR	GPE.NATION
OVERALL	O
POLICY	O
AND	O
TO	O
INDICATE	O
THAT	O
ON	O
SUCH	O
MATTERS	O
WE	ORG.GOV
SHOULD	O
GO	O
DIRECTLY	O
TO	O
RHODESIANS	GPE.NATION
AS	O
I	PER.IND
IMAGINE	O
HAWKINS	PER.IND
TOLD	O
HIM	PER.IND
WE	ORG.GOV
HAD	O
.	O
BOWDLER	PER.IND
